Date,Close/Last,Volume,Open,High,Low
9/8/2022,109.42,"21,660,650.00",109.18,110.58,108.06
9/7/2022,110.48,"22,987,180.00",107.76,110.99,107.62
9/6/2022,107.48,"20,565,050.00",108.14,108.88,106.51
9/2/2022,108.68,"20,618,080.00",111.34,111.68,108.13
9/1/2022,110.55,"22,784,390.00",109.20,111.22,108.19
8/31/2022,109.15,"25,897,980.00",111.63,111.77,109.05
8/30/2022,109.91,"20,548,200.00",111.03,111.37,108.80
8/29/2022,110.34,"20,386,140.00",110.78,111.96,109.81
8/26/2022,111.30,"31,698,670.00",115.81,116.60,111.22
8/25/2022,117.70,"14,874,670.00",115.15,117.78,115.05
8/24/2022,114.70,"16,051,170.00",114.45,115.72,113.78
8/23/2022,114.77,"14,390,690.00",114.32,115.93,114.30
8/22/2022,115.07,"19,316,020.00",116.10,116.50,114.67
8/19/2022,118.12,"20,186,980.00",119.87,120.00,117.67
8/18/2022,120.86,"15,652,030.00",120.23,121.69,119.55
8/17/2022,120.32,"17,589,160.00",120.93,122.15,120.20
8/16/2022,122.51,"15,626,170.00",122.32,123.23,121.54
8/15/2022,122.88,"15,524,950.00",122.21,123.26,121.57
8/12/2022,122.65,"16,121,090.00",121.16,122.65,120.40
8/11/2022,119.82,"16,671,630.00",122.08,122.34,119.55
8/10/2022,120.65,"20,497,020.00",119.59,121.78,119.36
8/9/2022,117.50,"15,424,260.00",117.99,118.20,116.56
8/8/2022,118.14,"17,061,110.00",119.12,120.86,117.83
8/5/2022,118.22,"15,615,660.00",116.93,118.86,116.71
8/4/2022,118.87,"15,757,700.00",118.30,119.50,117.71
8/3/2022,118.78,"25,302,820.00",116.34,119.42,116.15
8/2/2022,115.90,"17,911,040.00",114.43,117.08,114.26
8/1/2022,115.48,"22,856,200.00",115.53,117.12,114.69
7/29/2022,116.64,"31,336,180.00",113.40,116.90,113.23
7/28/2022,114.59,"23,303,840.00",112.80,114.70,111.85
7/27/2022,113.60,"41,474,620.00",109.60,114.40,108.42
7/26/2022,105.44,"36,626,630.00",107.43,107.74,104.76
7/25/2022,108.21,"28,289,940.00",108.88,110.58,107.01
7/22/2022,108.36,"44,455,300.00",111.81,113.18,107.60
7/21/2022,115.04,"27,267,850.00",115.09,115.21,111.91
7/20/2022,114.70,"26,780,090.00",114.06,116.33,113.26
7/19/2022,114.62,"30,992,330.00",111.73,114.81,110.50
7/18/2022,109.91,"33,353,990.00",113.44,114.80,109.30
7/15/2022,112.77,"34,330,760.00",112.96,114.00,111.82
7/14/2022,111.44,"32,365,540.00",110.83,111.99,109.33
7/13/2022,112.19,"38,958,860.00",112.64,115.16,111.82
7/12/2022,114.85,"24,970,160.00",116.84,117.85,114.62
7/11/2022,116.52,"26,830,460.00",118.65,118.79,116.23
7/8/2022,120.17,"29,082,200.00",117.55,120.44,117.51
7/7/2022,119.31,"32,183,940.00",116.01,119.86,115.53
7/6/2022,115.21,"28,852,680.00",114.09,116.35,112.25
7/5/2022,113.89,"36,429,380.00",107.51,114.05,106.25
7/1/2022,109.08,"31,027,880.00",108.34,109.81,107.11
6/30/2022,109.37,"38,046,040.00",110.50,111.33,107.31
6/29/2022,112.26,"18,627,860.00",112.15,113.66,111.55
6/28/2022,112.57,"28,316,220.00",116.35,117.86,112.44
6/27/2022,116.62,"32,839,300.00",118.94,119.25,116.00
6/24/2022,118.54,"39,122,760.00",113.60,118.64,113.60
6/23/2022,112.68,"24,709,720.00",112.95,113.20,111.03
6/22/2022,112.03,"23,921,720.00",111.16,113.77,110.72
6/21/2022,112.02,"39,010,280.00",109.70,112.67,109.29
6/17/2022,107.87,"43,516,660.00",106.54,109.25,105.63
6/16/2022,106.64,"35,313,240.00",108.15,109.29,105.79
6/15/2022,110.39,"33,192,020.00",108.90,112.06,108.12
6/14/2022,107.19,"25,480,940.00",106.89,108.46,106.35
